Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
lgpzui,Verunreinigungen,"Durmersheimer Straße 124, 76185 Karlsruhe",Eingetroffen,2013-07-28T13:04:00+02:00,2013-07-28T13:04:00+02:00,MOBILE
h1dsxo,Straßenbeleuchtung,"Rüsterweg 19, 76185 Karlsruhe",Behoben,2013-07-28T00:38:00+02:00,2013-07-28T00:38:00+02:00,MOBILE
jt0qkj,Gefahrenstellen,"Bahnhofplatz 6, 76137 Karlsruhe",Eingetroffen,2013-07-27T23:14:00+02:00,2013-07-27T23:14:00+02:00,MOBILE
wvdpkl,Gefahrenstellen,"Bert-Brecht-Straße 66, 76189 Karlsruhe",Abgeschlossen,2013-07-27T14:18:00+02:00,2013-08-28T10:13:00+02:00,MOBILE
ibaxbp,Gefahrenstellen,"Blankenlocher Weg 100, 76149 Karlsruhe",Eingetroffen,2013-07-27T14:13:00+02:00,2013-07-27T14:13:00+02:00,MOBILE
i2rn00,Verunreinigungen,"Salbeiweg 24, 76149 Karlsruhe",Abgeschlossen,2013-07-27T14:13:00+02:00,2013-07-27T14:13:00+02:00,MOBILE
4ptqtx,Gefahrenstellen,"Lothar-Kreyssig-Straße 14, 76149 Karlsruhe",Eingetroffen,2013-07-27T14:09:00+02:00,2013-07-27T14:09:00+02:00,MOBILE
l3jdrv,Gefahrenstellen,"Gerhart-Hauptmann-Straße 11, 76189 Karlsruhe",Eingetroffen,2013-07-27T14:09:00+02:00,2013-07-27T14:09:00+02:00,MOBILE
aok1r2,Verunreinigungen,"Insterburger Straße 18E, 76139 Karlsruhe",Abgeschlossen,2013-07-27T10:48:00+02:00,2014-12-23T07:54:00+01:00,MOBILE
vfpx5w,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Behoben,2013-07-26T19:35:00+02:00,2013-07-29T23:28:00+02:00,MOBILE
8ysqme,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-26T19:33:00+02:00,2013-07-26T19:33:00+02:00,MOBILE
hmgrzg,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-26T19:33:00+02:00,2013-07-26T19:33:00+02:00,MOBILE
mlfyab,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-26T19:32:00+02:00,2013-07-26T19:32:00+02:00,MOBILE
hdyria,Ampel für Kraftfahrzeuge,"Fritz-Haber-Straße, 76185 Karlsruhe",Behoben,2013-07-26T12:48:00+02:00,2013-07-26T12:48:00+02:00,MOBILE
crhfo8,Gefahrenstellen,"Philippstraße 14, 76185 Karlsruhe",Abgeschlossen,2013-07-26T10:52:00+02:00,2013-07-26T11:40:00+02:00,MOBILE
m8j7z3,Verkehrsverstöße,"Bachstraße 42, 76185 Karlsruhe",Behoben,2013-07-26T10:49:00+02:00,2013-07-26T10:49:00+02:00,MOBILE
ieswnr,Verkehrsverstöße,"Weltzienstraße 20, 76135 Karlsruhe",Behoben,2013-07-26T09:24:00+02:00,2013-07-26T09:24:00+02:00,MOBILE
odkhtz,Verunreinigungen,"Gellertstraße 48, 76185 Karlsruhe",Behoben,2013-07-26T09:09:00+02:00,2013-07-26T09:09:00+02:00,MOBILE
fpzzg0,Verkehrsverstöße,"Feierabendweg 15, 76185 Karlsruhe",Behoben,2013-07-26T08:36:00+02:00,2013-07-26T08:36:00+02:00,MOBILE
zxyozl,Straßenbeleuchtung,"Stephanienstraße 71, 76133 Karlsruhe",Behoben,2013-07-25T23:57:00+02:00,2013-07-25T23:57:00+02:00,MOBILE
cpak9g,Verunreinigungen,"Durlacher Allee 46, 76131 Karlsruhe",Behoben,2013-07-25T12:17:00+02:00,2014-12-23T07:53:00+01:00,MOBILE
rlculb,Verunreinigungen,"Prinzenweg 8, 76199 Karlsruhe",Eingetroffen,2013-07-25T10:39:00+02:00,2013-07-25T10:39:00+02:00,MOBILE
qnu2fn,Gefahrenstellen,"Ettlinger Straße 47, 76137 Karlsruhe",Eingetroffen,2013-07-25T10:06:00+02:00,2013-07-25T10:06:00+02:00,MOBILE
gomrgh,Verunreinigungen,"K9652, Karlsruhe",Behoben,2013-07-25T07:06:00+02:00,2013-07-25T07:06:00+02:00,MOBILE
jsx3ao,Verunreinigungen,"Waldhornstraße 19, Universitaet Karlsruhe, 76131 Karlsruhe",Behoben,2013-07-25T01:09:00+02:00,2013-07-25T01:09:00+02:00,MOBILE
mrh2r8,Verkehrsverstöße,"Feierabendweg 23, 76185 Karlsruhe",Behoben,2013-07-24T21:18:00+02:00,2013-07-24T21:18:00+02:00,MOBILE
bededh,Verunreinigungen,"Oberkirchfeldstraße 54, 76135 Karlsruhe",Eingetroffen,2013-07-24T19:46:00+02:00,2013-07-24T19:46:00+02:00,MOBILE
aydcoa,Ampeln für Fußgänger oder Radfahrer,"Lameystraße 16, 76185 Karlsruhe",Abgeschlossen,2013-07-24T19:38:00+02:00,2013-07-24T19:38:00+02:00,MOBILE
7bbifz,Verunreinigungen,"Ludwig-Erhard-Allee, 76131 Karlsruhe",In Arbeit,2013-07-24T17:22:00+02:00,2013-07-24T17:22:00+02:00,MOBILE
ogrz1j,Verkehrsverstöße,"Rheinstraße 103-105, 76185 Karlsruhe",Behoben,2013-07-24T09:28:00+02:00,2013-07-24T09:28:00+02:00,MOBILE
4zpuec,Gefahrenstellen,"Kriegsstraße, 76135 Karlsruhe",Behoben,2013-07-24T08:02:00+02:00,2013-07-24T08:02:00+02:00,MOBILE
2cazav,Ampel für Kraftfahrzeuge,"Greschbachstraße 4, 76229 Karlsruhe",Behoben,2013-07-24T06:36:00+02:00,2013-07-24T06:36:00+02:00,MOBILE
ci3pfg,Gefahrenstellen,"Ebertstraße 41, 76135 Karlsruhe",Eingetroffen,2013-07-23T23:23:00+02:00,2013-07-23T23:23:00+02:00,MOBILE
skuxgd,Gefahrenstellen,"Kolpingplatz, 76137 Karlsruhe",Abgeschlossen,2013-07-23T22:03:00+02:00,2013-07-23T22:03:00+02:00,MOBILE
rvlkhw,Verkehrsverstöße,"Von-Beck-Straße 2, 76133 Karlsruhe",Eingetroffen,2013-07-23T21:33:00+02:00,2013-07-23T21:33:00+02:00,MOBILE
ao9mnf,Verkehrsverstöße,"Lange Straße 26-30, 76199 Karlsruhe",Behoben,2013-07-23T18:37:00+02:00,2013-07-23T18:37:00+02:00,MOBILE
mjth4e,Beschilderung,"Herdweg, 76139 Karlsruhe",Behoben,2013-07-23T18:09:00+02:00,2013-09-04T15:23:00+02:00,MOBILE
snngys,Ampeln für Fußgänger oder Radfahrer,"Am Storrenacker 25, 76139 Karlsruhe",Abgeschlossen,2013-07-23T18:04:00+02:00,2013-08-14T08:45:00+02:00,MOBILE
uhnn3f,Beschilderung,"Am Friedhof 5, 76227 Karlsruhe",Abgeschlossen,2013-07-23T17:25:00+02:00,2013-08-14T08:41:00+02:00,MOBILE
hdizey,Verkehrsverstöße,"Nebeniusstraße 3, 76137 Karlsruhe",Behoben,2013-07-23T16:46:00+02:00,2013-08-06T17:53:00+02:00,MOBILE
ve3wm5,Verunreinigungen,"Insterburger Straße 13, 76139 Karlsruhe",Eingetroffen,2013-07-23T11:19:00+02:00,2013-07-23T11:19:00+02:00,MOBILE
mkpe8n,Verunreinigungen,"Heidelberger Straße 4-5, 76199 Karlsruhe",Eingetroffen,2013-07-23T09:49:00+02:00,2013-07-23T09:49:00+02:00,MOBILE
4wuslh,Beschilderung,"Reichenbachstraße 13, 76227 Karlsruhe",Behoben,2013-07-23T09:17:00+02:00,2013-07-23T09:17:00+02:00,MOBILE
bqyrpz,Ampeln für Fußgänger oder Radfahrer,"Siemensallee 35, 76185 Karlsruhe",Behoben,2013-07-23T09:15:00+02:00,2013-07-23T09:15:00+02:00,MOBILE
1k23ek,Straßenbeleuchtung,"Stephanienstraße 86, 76133 Karlsruhe",Behoben,2013-07-22T23:27:00+02:00,2013-07-22T23:27:00+02:00,MOBILE
vqeyss,Verkehrsverstöße,"Luisenstraße 105, 76137 Karlsruhe",Behoben,2013-07-22T21:38:00+02:00,2013-07-22T21:38:00+02:00,MOBILE
jpbkty,Verkehrsverstöße,"Henriette-Obermüller-Straße 33, 76137 Karlsruhe",Behoben,2013-07-22T21:38:00+02:00,2013-07-22T21:38:00+02:00,MOBILE
idze3p,Gefahrenstellen,"Stuttgarter Straße 27, 76137 Karlsruhe",Eingetroffen,2013-07-22T21:12:00+02:00,2013-07-22T21:12:00+02:00,MOBILE
esqvli,Verkehrsverstöße,"Lärchenallee, 76131 Karlsruhe",Abgeschlossen,2013-07-22T18:54:00+02:00,2013-07-22T18:54:00+02:00,MOBILE
31mdvv,Gefahrenstellen,"Blankenlocher Allee, 76131 Karlsruhe",Eingetroffen,2013-07-22T18:54:00+02:00,2013-07-22T18:54:00+02:00,MOBILE
x5pyak,Verunreinigungen,"Mittelschmallen, 76135 Karlsruhe",Behoben,2013-07-22T11:41:00+02:00,2013-07-22T11:41:00+02:00,MOBILE
rxunoh,Verunreinigungen,"Julius-Bergmann-Straße, 76187 Karlsruhe",Behoben,2013-07-21T23:16:00+02:00,2013-07-21T23:16:00+02:00,MOBILE
ifrfdc,Verunreinigungen,"Struvestraße 45, 76187 Karlsruhe",Behoben,2013-07-21T23:15:00+02:00,2013-07-21T23:15:00+02:00,MOBILE
i4l2lm,Gefahrenstellen,"Talwiesenstraße 27, 76228 Karlsruhe",Eingetroffen,2013-07-21T22:50:00+02:00,2013-07-21T22:50:00+02:00,MOBILE
cbygpm,Verunreinigungen,"Rüppurrer Straße 100, 76137 Karlsruhe",Eingetroffen,2013-07-21T21:28:00+02:00,2013-07-21T21:28:00+02:00,MOBILE
oezie5,Verunreinigungen,"Durlacher Allee 23, 76131 Karlsruhe",Behoben,2013-07-21T16:28:00+02:00,2013-07-21T16:28:00+02:00,MOBILE
w3oisc,Beschilderung,"Durlacher Allee, 76227 Karlsruhe",Eingetroffen,2013-07-21T16:25:00+02:00,2013-07-21T16:25:00+02:00,MOBILE
msorhq,Beschilderung,"Alte Karlsruher Straße 60, 76227 Karlsruhe",Behoben,2013-07-21T16:22:00+02:00,2013-07-21T16:22:00+02:00,MOBILE
6g1moc,Verunreinigungen,"Gärtnerstraße 9, 76227 Karlsruhe",Behoben,2013-07-21T11:57:00+02:00,2013-07-21T11:57:00+02:00,MOBILE
9a74tm,Verunreinigungen,"Ellmendinger Straße 32, 76227 Karlsruhe",Behoben,2013-07-21T09:16:00+02:00,2013-07-21T09:16:00+02:00,MOBILE
gvjbwg,Gefahrenstellen,"Battstraße, 76199 Karlsruhe",Eingetroffen,2013-07-21T08:00:00+02:00,2013-07-21T08:00:00+02:00,MOBILE
aewu2t,Verunreinigungen,"Albert-Einstein-Straße 2, 76228 Karlsruhe",Behoben,2013-07-21T07:48:00+02:00,2013-07-21T07:48:00+02:00,MOBILE
nfeqxe,Straßenbeleuchtung,"Franz-Kafka-Straße 7, 76149 Karlsruhe",Behoben,2013-07-20T23:04:00+02:00,2013-07-20T23:04:00+02:00,MOBILE
grt8qy,Gefahrenstellen,"Wachhausstraße 8, 76227 Karlsruhe",Behoben,2013-07-20T21:33:00+02:00,2013-07-20T21:33:00+02:00,MOBILE
zpr2y1,Beschilderung,"Ludwig-Wilhelm-Straße 3, 76131 Karlsruhe",Behoben,2013-07-20T18:38:00+02:00,2013-07-20T18:38:00+02:00,MOBILE
aqxzjf,Verkehrsverstöße,"Geißenrainweg 8, 76227 Karlsruhe",Behoben,2013-07-20T18:31:00+02:00,2013-07-20T18:31:00+02:00,MOBILE
zup6gx,Gefahrenstellen,"Geschwister-Scholl-Straße 3, 76135 Karlsruhe",Eingetroffen,2013-07-20T17:49:00+02:00,2013-07-20T17:49:00+02:00,MOBILE
xxiynf,Verunreinigungen,"Lammstraße 19, 76133 Karlsruhe",Abgeschlossen,2013-07-20T12:04:00+02:00,2014-12-23T07:52:00+01:00,MOBILE
cckaft,Verkehrsverstöße,"Feierabendweg 17, 76185 Karlsruhe",Behoben,2013-07-20T10:24:00+02:00,2013-07-20T10:24:00+02:00,MOBILE
saufox,Straßenbeleuchtung,"Erzbergerstraße 141, 76149 Karlsruhe",Abgeschlossen,2013-07-19T23:41:00+02:00,2013-07-19T23:41:00+02:00,MOBILE
7t496a,Verunreinigungen,"Herrenalber Straße 34, 76199 Karlsruhe",Behoben,2013-07-19T20:10:00+02:00,2013-07-19T20:10:00+02:00,MOBILE
gvv0ee,Verkehrsverstöße,"Basler-Tor-Straße 55, 76227 Karlsruhe",Behoben,2013-07-19T20:08:00+02:00,2013-07-19T20:08:00+02:00,MOBILE
hcovfs,Verkehrsverstöße,"Karl-Wolf-Weg, 76135 Karlsruhe",Behoben,2013-07-19T17:13:00+02:00,2013-07-19T17:13:00+02:00,MOBILE
2h1igw,Verkehrsverstöße,"Karl-Wolf-Weg, 76135 Karlsruhe",Behoben,2013-07-19T17:09:00+02:00,2013-07-19T17:09:00+02:00,MOBILE
wr8id1,Verkehrsverstöße,"Scheibenhardter Weg, 76199 Karlsruhe",Behoben,2013-07-19T16:28:00+02:00,2013-07-19T16:28:00+02:00,MOBILE
jdymtp,Verkehrsverstöße,"Scheibenhardter Weg, 76199 Karlsruhe",Behoben,2013-07-19T16:27:00+02:00,2013-07-19T16:27:00+02:00,MOBILE
8vvsej,Gefahrenstellen,"Knielinger Allee, 76133 Karlsruhe",In Arbeit,2013-07-19T16:04:00+02:00,2013-07-19T16:04:00+02:00,MOBILE
ahnaaf,Verunreinigungen,"Rintheimer Hauptstraße 1A, 76131 Karlsruhe",Abgeschlossen,2013-07-19T15:51:00+02:00,2013-07-19T15:51:00+02:00,MOBILE
y0jv9e,Verkehrsverstöße,"Pfinzstraße 69, 76227 Karlsruhe",Behoben,2013-07-19T15:02:00+02:00,2013-07-19T15:02:00+02:00,MOBILE
gcfb4g,Verkehrsverstöße,"Pfaffstraße 5, 76227 Karlsruhe",Behoben,2013-07-19T14:39:00+02:00,2013-07-19T14:39:00+02:00,MOBILE
2mkluz,Verunreinigungen,"Kentuckyallee 78, 76149 Karlsruhe",Eingetroffen,2013-07-19T13:56:00+02:00,2013-07-19T13:56:00+02:00,MOBILE
jcbvfg,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-19T13:55:00+02:00,2013-07-19T13:55:00+02:00,MOBILE
oqcshy,Ampel für Kraftfahrzeuge,"Pulverhausstraße, 76135 Karlsruhe",Behoben,2013-07-19T13:27:00+02:00,2013-07-19T13:27:00+02:00,MOBILE
p2tbhg,Straßenbeleuchtung,"Neue-Anlage-Straße 3, 76135 Karlsruhe",Behoben,2013-07-19T12:54:00+02:00,2013-07-19T12:54:00+02:00,MOBILE
0ytdjd,Verunreinigungen,"Knielinger Allee, 76133 Karlsruhe",Behoben,2013-07-19T09:14:00+02:00,2013-07-19T09:14:00+02:00,MOBILE
sdqswo,Verunreinigungen,"Goethestraße 19, 76135 Karlsruhe",Behoben,2013-07-19T09:13:00+02:00,2013-07-19T09:59:00+02:00,MOBILE
1g11p6,Beschilderung,"Blankenlocher Allee, 76131 Karlsruhe",Eingetroffen,2013-07-19T08:20:00+02:00,2013-07-19T08:20:00+02:00,MOBILE
zbbtot,Verunreinigungen,"Goethestraße 19, 76135 Karlsruhe",Behoben,2013-07-19T07:54:00+02:00,2014-12-23T07:51:00+01:00,MOBILE
qws98n,Verkehrsverstöße,"Rahel-Straus-Straße, 76137 Karlsruhe",Behoben,2013-07-19T06:59:00+02:00,2013-07-19T06:59:00+02:00,MOBILE
x5r7yk,Straßenbeleuchtung,"Am Gräfelsberg 8, 76228 Karlsruhe",Behoben,2013-07-18T23:52:00+02:00,2013-07-18T23:52:00+02:00,MOBILE
tnwqng,Gefahrenstellen,"Brauerstraße 12, 76135 Karlsruhe",Abgeschlossen,2013-07-18T21:24:00+02:00,2013-08-28T10:33:00+02:00,MOBILE
7uaehp,Verunreinigungen,"Reinhold-Frank-Straße 46, 76133 Karlsruhe",Behoben,2013-07-18T21:03:00+02:00,2013-07-22T14:55:00+02:00,MOBILE
m4aey0,Verunreinigungen,"Reinhold-Frank-Straße 27, 76133 Karlsruhe",Behoben,2013-07-18T20:28:00+02:00,2013-07-18T20:28:00+02:00,MOBILE
is5abn,Ampeln für Fußgänger oder Radfahrer,"Sophienstraße 66, 76133 Karlsruhe",Behoben,2013-07-18T20:25:00+02:00,2013-07-18T20:25:00+02:00,MOBILE
tlabbb,Gefahrenstellen,"Augartenstraße 68C, 76137 Karlsruhe",Eingetroffen,2013-07-18T12:58:00+02:00,2013-07-18T12:58:00+02:00,MOBILE
ym5jgr,Straßenbeleuchtung,"Weiklesstraße 22, 76228 Karlsruhe",Abgeschlossen,2013-07-18T12:33:00+02:00,2013-07-18T12:33:00+02:00,MOBILE
eoekuk,Verkehrsverstöße,"Schützenstraße 18, 76137 Karlsruhe",Behoben,2013-07-18T11:01:00+02:00,2013-07-18T11:01:00+02:00,MOBILE
mhdjaz,Gefahrenstellen,"Ostendstraße 19, 76131 Karlsruhe",Abgeschlossen,2013-07-18T09:49:00+02:00,2013-07-18T09:49:00+02:00,MOBILE
uaoxwp,Ampeln für Fußgänger oder Radfahrer,"Durlacher Allee 89A, 76131 Karlsruhe",Abgeschlossen,2013-07-18T09:47:00+02:00,2013-07-18T09:47:00+02:00,MOBILE
6sshuv,Verkehrsverstöße,"Devrientstraße 4, 76185 Karlsruhe",Behoben,2013-07-18T09:43:00+02:00,2013-07-18T09:43:00+02:00,MOBILE
eiacp0,Verunreinigungen,"Willy-Brandt-Allee, 76131 Karlsruhe",Abgeschlossen,2013-07-18T09:30:00+02:00,2014-12-23T07:51:00+01:00,MOBILE
omtuhy,Ampel für Kraftfahrzeuge,"Waldstraße 69, 76133 Karlsruhe",Abgeschlossen,2013-07-17T22:35:00+02:00,2013-07-17T22:35:00+02:00,MOBILE
qgepsd,Beschilderung,"Südl. Hildapromenade 9, 76133 Karlsruhe",Behoben,2013-07-17T15:44:00+02:00,2013-07-17T15:44:00+02:00,MOBILE
r3hcwi,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-17T15:23:00+02:00,2013-07-17T15:23:00+02:00,MOBILE
zhmmxf,Verkehrsverstöße,"Gartenstraße 105, 76135 Karlsruhe",Abgeschlossen,2013-07-17T15:18:00+02:00,2013-07-17T15:18:00+02:00,MOBILE
k1yssh,Gefahrenstellen,"Südweststadt, Karlsruhe",Eingetroffen,2013-07-17T14:54:00+02:00,2013-07-17T14:54:00+02:00,MOBILE
nypmdr,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-17T11:35:00+02:00,2013-07-17T11:35:00+02:00,MOBILE
zd45y3,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-17T11:35:00+02:00,2013-07-17T11:35:00+02:00,MOBILE
ohttzf,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-17T11:34:00+02:00,2013-07-17T11:34:00+02:00,MOBILE
vxm6ak,Verkehrsverstöße,"Stephanienstraße 51A, 76133 Karlsruhe",Behoben,2013-07-17T10:54:00+02:00,2013-07-17T10:54:00+02:00,MOBILE
wzuuy6,Verkehrsverstöße,"Siemensallee 35, 76185 Karlsruhe",Behoben,2013-07-17T08:14:00+02:00,2013-07-17T08:14:00+02:00,MOBILE
p65uyx,Verunreinigungen,"Reinhold-Frank-Straße 57, 76133 Karlsruhe",Behoben,2013-07-16T23:08:00+02:00,2013-07-16T23:08:00+02:00,MOBILE
3ruago,Straßenbeleuchtung,"Gabelsbergerstraße 5A, 76135 Karlsruhe",Behoben,2013-07-16T22:51:00+02:00,2013-07-16T22:51:00+02:00,MOBILE
gqel22,Verkehrsverstöße,"Gabelsbergerstraße 5A, 76135 Karlsruhe",Abgeschlossen,2013-07-16T22:50:00+02:00,2013-07-16T22:50:00+02:00,MOBILE
8kzaee,Verunreinigungen,"Reinhold-Frank-Straße 48, 76133 Karlsruhe",Behoben,2013-07-16T21:13:00+02:00,2013-07-16T21:13:00+02:00,MOBILE
mcicvh,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-16T21:12:00+02:00,2013-07-16T21:12:00+02:00,MOBILE
g3fa7b,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-16T21:12:00+02:00,2013-07-16T21:12:00+02:00,MOBILE
0ofvly,Verkehrsverstöße,"Putlitzstraße 9, 76137 Karlsruhe",Behoben,2013-07-16T20:00:00+02:00,2013-07-16T20:00:00+02:00,MOBILE
9zhlrl,Straßenbeleuchtung,"Ochsenwiese 41, 76228 Karlsruhe",Behoben,2013-07-16T14:21:00+02:00,2013-07-23T14:40:00+02:00,MOBILE
aqxpyy,Verkehrsverstöße,"Bernsteinstraße 11, 76189 Karlsruhe",Behoben,2013-07-16T12:33:00+02:00,2013-07-16T12:33:00+02:00,MOBILE
grw9al,Verunreinigungen,"Südendstraße 4-8, 76137 Karlsruhe",Abgeschlossen,2013-07-16T11:57:00+02:00,2014-12-23T07:48:00+01:00,MOBILE
fnsvwv,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Behoben,2013-07-16T11:46:00+02:00,2013-07-16T11:46:00+02:00,MOBILE
dbnwp7,Verunreinigungen,"Kentuckyallee 78, 76149 Karlsruhe",Eingetroffen,2013-07-16T11:43:00+02:00,2013-07-16T11:43:00+02:00,MOBILE
sh3mbp,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-16T11:43:00+02:00,2013-07-16T11:43:00+02:00,MOBILE
2d2zkk,Straßenbeleuchtung,"Am Gräfelsberg 7, 76228 Karlsruhe",Behoben,2013-07-15T22:11:00+02:00,2013-07-18T23:52:00+02:00,MOBILE
4f3giz,Beschilderung,"Bernhard-Lichtenberg-Straße 48, 76189 Karlsruhe",Behoben,2013-07-15T21:04:00+02:00,2013-07-15T21:04:00+02:00,MOBILE
p46duy,Ampeln für Fußgänger oder Radfahrer,"Gerwigstraße 49, 76131 Karlsruhe",Abgeschlossen,2013-07-15T21:01:00+02:00,2013-07-15T21:01:00+02:00,MOBILE
teadwn,Verkehrsverstöße,"Luisenstraße 117, 76137 Karlsruhe",Behoben,2013-07-15T20:35:00+02:00,2013-07-15T20:35:00+02:00,MOBILE
raqdkv,Verunreinigungen,"Reinhold-Frank-Straße 27, 76133 Karlsruhe",Behoben,2013-07-15T20:20:00+02:00,2013-07-15T20:20:00+02:00,MOBILE
cejgzl,Verkehrsverstöße,"Adlerstraße 46, 76133 Karlsruhe",Behoben,2013-07-15T18:03:00+02:00,2013-07-15T18:03:00+02:00,MOBILE
gkcxze,Verkehrsverstöße,"Riefstahlstraße 12, 76133 Karlsruhe",Behoben,2013-07-15T17:53:00+02:00,2013-07-15T17:53:00+02:00,MOBILE
ibpyzn,Verkehrsverstöße,"Adlerstraße 46, 76133 Karlsruhe",Behoben,2013-07-15T17:50:00+02:00,2013-07-15T17:50:00+02:00,MOBILE
bffpqt,Verunreinigungen,"Albert-Braun-Straße 2, 76189 Karlsruhe",Abgeschlossen,2013-07-15T17:33:00+02:00,2014-12-23T07:47:00+01:00,MOBILE
wijdnt,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-15T17:31:00+02:00,2013-07-15T17:31:00+02:00,MOBILE
8kvhno,Verunreinigungen,"Kentuckyallee 78, 76149 Karlsruhe",Eingetroffen,2013-07-15T17:31:00+02:00,2013-07-15T17:31:00+02:00,MOBILE
kx1uyo,Verunreinigungen,"New-York-Straße 21, 76149 Karlsruhe",Eingetroffen,2013-07-15T17:31:00+02:00,2013-07-15T17:31:00+02:00,MOBILE
iyja5t,Ampeln für Fußgänger oder Radfahrer,"Rheinstraße 5, 76185 Karlsruhe",Behoben,2013-07-15T17:12:00+02:00,2013-07-15T17:12:00+02:00,MOBILE
9fdcsi,Gefahrenstellen,"Rittnertstraße 1, 76227 Karlsruhe",Eingetroffen,2013-07-15T14:02:00+02:00,2013-07-15T14:02:00+02:00,MOBILE
agwm3w,Verunreinigungen,"Goethestraße 19, 76135 Karlsruhe",Eingetroffen,2013-07-15T12:59:00+02:00,2013-07-15T12:59:00+02:00,MOBILE
oy1yu7,Beschilderung,"Tennesseeallee 4, 76149 Karlsruhe",Eingetroffen,2013-07-15T12:06:00+02:00,2013-07-15T12:06:00+02:00,MOBILE
mkahgm,Gefahrenstellen,"Fritschlachweg 1A, 76189 Karlsruhe",Behoben,2013-07-15T11:49:00+02:00,2013-07-15T11:49:00+02:00,MOBILE
2fgcpd,Verunreinigungen,"Rheinhafenstraße 97, 76185 Karlsruhe",Eingetroffen,2013-07-15T11:19:00+02:00,2013-07-15T11:19:00+02:00,MOBILE
sjvlly,Ampeln für Fußgänger oder Radfahrer,"Ebertstraße 51, 76135 Karlsruhe",Behoben,2013-07-15T09:03:00+02:00,2013-07-15T09:03:00+02:00,MOBILE
fkhflp,Verunreinigungen,"Pulverhausstraße 25, 76135 Karlsruhe",Behoben,2013-07-15T07:53:00+02:00,2013-07-15T07:53:00+02:00,MOBILE
u8govu,Verunreinigungen,"Tiefentalstraße, 76228 Karlsruhe",Behoben,2013-07-14T17:38:00+02:00,2014-12-23T07:45:00+01:00,MOBILE
swavkq,Verunreinigungen,"Hagsfelder Allee 6, 76131 Karlsruhe",Behoben,2013-07-14T17:19:00+02:00,2014-12-23T07:45:00+01:00,MOBILE
atwun6,Verkehrsverstöße,"Grötzinger Straße 14, 76227 Karlsruhe",Behoben,2013-07-14T13:27:00+02:00,2013-07-14T13:27:00+02:00,MOBILE
uqpu1u,Verunreinigungen,"Edeltrud-Tunnel, 76135 Karlsruhe",Abgeschlossen,2013-07-14T12:45:00+02:00,2013-07-14T12:45:00+02:00,MOBILE
mb25dp,Verunreinigungen,"Edeltrud-Tunnel, 76135 Karlsruhe",Behoben,2013-07-14T12:41:00+02:00,2014-12-23T07:44:00+01:00,MOBILE
7qrvlt,Ampel für Kraftfahrzeuge,"K9653, 76228 Karlsruhe",Abgeschlossen,2013-07-14T11:44:00+02:00,2013-07-14T11:44:00+02:00,MOBILE
9l4khy,Verkehrsverstöße,"Rheinstraße 92, 76185 Karlsruhe",Behoben,2013-07-14T10:50:00+02:00,2013-07-14T10:50:00+02:00,MOBILE
8gdz2y,Verkehrsverstöße,"Grünewaldstraße 26, 76149 Karlsruhe",Behoben,2013-07-14T10:30:00+02:00,2013-07-14T10:30:00+02:00,MOBILE
azwhab,Verkehrsverstöße,"Adlerstraße 46, 76133 Karlsruhe",Behoben,2013-07-14T01:03:00+02:00,2013-07-14T01:03:00+02:00,MOBILE
t6uwmq,Straßenbeleuchtung,"Passagehof 50, 76133 Karlsruhe",Behoben,2013-07-13T23:17:00+02:00,2013-07-13T23:17:00+02:00,MOBILE
iarntw,Ampeln für Fußgänger oder Radfahrer,"Ludwig-Erhard-Allee, 76131 Karlsruhe",Abgeschlossen,2013-07-13T21:59:00+02:00,2013-07-13T21:59:00+02:00,MOBILE
xumcrz,Straßenbeleuchtung,"Ludwig-Erhard-Allee, 76131 Karlsruhe",Abgeschlossen,2013-07-13T21:58:00+02:00,2013-07-15T08:39:00+02:00,MOBILE
wd1rgw,Straßenbeleuchtung,"Schenkenburgstraße 8, 76135 Karlsruhe",Behoben,2013-07-13T21:49:00+02:00,2013-07-13T21:49:00+02:00,MOBILE
u5jesv,Gefahrenstellen,"Wehlauer Straße 97, 76139 Karlsruhe",Behoben,2013-07-13T19:40:00+02:00,2013-07-13T19:40:00+02:00,MOBILE
