Vorgangsnummer,Kategorie,Ort,Zustand,Erstellungsdatum,Letztes Bearbeitungsdatum,Eingangskanal
m99yta,Verkehrsverstöße,"Gartenstraße 58–68, 76135 Karlsruhe",Abgeschlossen,2018-09-29T14:21:00+01:00,2018-10-02T05:52:00+01:00,MOBILE
usyqgc,Verunreinigungen,"Ludwig-Erhard-Allee 6, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-09-29T15:56:00+01:00,2018-10-02T05:53:00+01:00,WEB
cppvkf,Verkehrsverstöße,"Eichelbergstraße 1, 76189 Karlsruhe",Abgeschlossen,2018-09-29T17:58:00+01:00,2018-10-02T05:55:00+01:00,MOBILE
fr3ktu,Bauliche Mängel,"Rudolf-Freytag-Straße 6, 76189 Karlsruhe",Eingetroffen,2018-09-29T18:54:00+01:00,2018-09-29T18:56:00+01:00,MOBILE
1ss6u0,Bauliche Mängel,"Eichelbergstraße 1, 76189 Karlsruhe",Abgeschlossen,2018-09-29T19:37:00+01:00,2018-10-12T08:58:00+01:00,MOBILE
d7tzpp,Verunreinigungen,"Heimgartenweg 1–39, 76185 Karlsruhe",Abgeschlossen,2018-09-30T05:50:00+01:00,2018-10-01T12:16:00+01:00,MOBILE
uv6blr,Ampel,"Killisfeldstraße 16, 76227 Karlsruhe",In Arbeit,2018-09-30T08:00:00+01:00,2018-10-01T08:44:00+01:00,MOBILE
xrpa6a,Straßenbeleuchtung,"Neßlerstraße 8–16, 76227 Karlsruhe",Abgeschlossen,2018-09-30T08:16:00+01:00,2018-10-30T09:56:00+01:00,MOBILE
7ttqf4,Straßenbeleuchtung,"Grötzinger Straße 54, 76227 Karlsruhe",Abgeschlossen,2018-09-30T08:20:00+01:00,2018-10-30T09:56:00+01:00,MOBILE
qj5ep7,Verunreinigungen,,Abgeschlossen,2018-09-30T08:30:00+01:00,2018-10-01T11:45:00+01:00,MOBILE
oph2wb,Gefahrenstellen,"Reinhold-Frank-Straße 83, 76133 Karlsruhe",Eingetroffen,2018-09-30T08:59:00+01:00,2018-09-30T09:02:00+01:00,MOBILE
dli01i,Gefahrenstellen,"Bannwaldallee 96, 76135 Karlsruhe",In Arbeit,2018-09-30T09:02:00+01:00,2018-10-02T05:56:00+01:00,MOBILE
mzsocw,Verunreinigungen,"Rechts der Alb 28, 76199 Karlsruhe",Abgeschlossen,2018-09-30T10:55:00+01:00,2018-10-01T06:03:00+01:00,MOBILE
ehaocf,Verunreinigungen,"B10, 76229 Karlsruhe",Abgeschlossen,2018-09-30T11:06:00+01:00,2018-10-01T11:57:00+01:00,MOBILE
llskqh,Gefahrenstellen,"Donaulandstraße 7, 76228 Karlsruhe",Abgeschlossen,2018-09-30T12:37:00+01:00,2018-10-02T05:50:00+01:00,MOBILE
cw3zzk,Gefahrenstellen,"Kieselweg 1, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-09-30T12:46:00+01:00,2018-10-02T06:01:00+01:00,WEB
nadqhh,Verkehrsverstöße,"Gottesauer Str. 49, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-09-30T15:10:00+01:00,2018-10-04T09:10:00+01:00,WEB
8ojqmx,Verunreinigungen,"Tiefentalstraße Tiefentalstraße, 76228 Karlsruhe",Abgeschlossen,2018-09-30T16:59:00+01:00,2018-10-01T12:26:00+01:00,MOBILE
fc3d2a,Ampel,"Durlacher Allee 4, 76131 Karlsruhe",Abgeschlossen,2018-09-30T18:03:00+01:00,2018-10-01T08:43:00+01:00,MOBILE
wg59k1,Verunreinigungen,"Akademiestraße 8, 76133 Karlsruhe",Abgeschlossen,2018-09-30T19:37:00+01:00,2018-10-01T12:23:00+01:00,MOBILE
rztaoz,Verunreinigungen,"Kaiserstraße 231-233, 76133 Karlsruhe",Abgeschlossen,2018-09-30T20:05:00+01:00,2018-10-01T12:30:00+01:00,MOBILE
ddi4w2,115 Straßenreinigung,"Landauer Str., Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T05:52:00+01:00,2018-10-02T12:12:00+01:00,CALL_115
vtywdy,115 Straßenreinigung,"Hohenzollernstraße 65, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T05:57:00+01:00,2018-10-02T11:17:00+01:00,CALL_115
iuls8a,115 Abfallsammlung,"Saarlandstraße 138, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T06:00:00+01:00,2018-10-12T05:17:00+01:00,CALL_115
lpuf6r,Verunreinigungen,"Gerwigstraße 56, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T06:06:00+01:00,2018-10-01T12:14:00+01:00,CALL_115
nxo2dp,Verkehrsverstöße,"Hardtstraße 13, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T06:31:00+01:00,2018-10-08T13:14:00+01:00,CALL_115
5ar6g4,115 Abfallsammlung,"Frauenalber Str. 121, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T06:46:00+01:00,2018-10-04T07:07:00+01:00,CALL_115
jukezf,115 Abfall Sperrmüll/Weiße Ware (2nd Level),"Alter Brauhof 7, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T06:50:00+01:00,2018-10-04T12:35:00+01:00,CALL_115
gjcbup,Beschilderung und Verkehrsführung,"Baumeisterstraße 11, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T07:04:00+01:00,2018-10-17T11:57:00+01:00,WEB
cv4x0z,Verunreinigungen,"Welschneureuter Str. 14, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T07:06:00+01:00,2018-10-02T06:06:00+01:00,CALL_115
ywbbiw,Ampel,"Ludwig-Erhard-Allee, 76131 Karlsruhe",In Arbeit,2018-10-01T07:09:00+01:00,2018-10-01T08:38:00+01:00,MOBILE
fysnce,Verkehrsverstöße,Karlsruhe Weiherfeld,Abgeschlossen,2018-10-01T07:17:00+01:00,2018-10-02T06:14:00+01:00,WEB
4twxce,Verkehrsverstöße,"Battstraße, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T07:17:00+01:00,2018-10-02T11:35:00+01:00,CALL_115
zjqzvg,115 Abfallsammlung,"Breite Str. 27, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T07:28:00+01:00,2018-10-04T14:11:00+01:00,CALL_115
swfmg6,Verkehrsverstöße,"Martin-Luther-Straße, 76229 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T07:41:00+01:00,2018-10-02T11:36:00+01:00,CALL_115
2sfyzq,Beschilderung und Verkehrsführung,"Gerwigstraße 83, 76131 Karlsruhe",Abgeschlossen,2018-10-01T07:50:00+01:00,2018-10-02T11:36:00+01:00,MOBILE
nbzj9p,Verkehrsverstöße,"Ebertstraße 9A, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T07:53:00+01:00,2018-10-02T11:37:00+01:00,CALL_115
zytqtq,Gefahrenstellen,"Moltkestraße 125, 76185 Karlsruhe, Deutschland",Eingetroffen,2018-10-01T07:54:00+01:00,2018-10-01T07:55:00+01:00,CALL_115
ddapmi,Straßenbeleuchtung,"Indianaring 50C, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T07:55:00+01:00,2018-10-11T11:56:00+01:00,WEB
wrng5x,Verunreinigungen,"Kurt-Schumacher-Str., 76187 Karlsruhe, Deutschland",Behoben,2018-10-01T08:04:00+01:00,2018-10-12T10:02:00+01:00,CALL_115
vkvvzr,Beschilderung und Verkehrsführung,"Löwenstraße 12, 76199 Karlsruhe, Deutschland",Behoben,2018-10-01T08:07:00+01:00,2018-10-10T10:48:00+01:00,CALL_115
sjxoxv,115 Abfallsammlung,"Kaiserstraße 183, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T08:16:00+01:00,2018-10-02T05:17:00+01:00,CALL_115
xd44wy,Verunreinigungen,"Rheinstraße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T08:39:00+01:00,2018-10-02T11:57:00+01:00,CALL_115
f0t4da,115 Straßenreinigung,"Hirschstraße 34, 76133 Karlsruhe, Deutschland",Eingetroffen,2018-10-01T08:51:00+01:00,2018-10-01T09:52:00+01:00,CALL_115
a7nrgv,Verkehrsverstöße,"Alemannenstraße 8, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T08:51:00+01:00,2018-11-12T10:00:00+01:00,CALL_115
g4hjh2,Verkehrsverstöße,"Martin-Luther-Straße 4, 76229 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T08:54:00+01:00,2018-10-02T11:42:00+01:00,CALL_115
qqqbfj,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T09:05:00+01:00,2018-10-02T12:23:00+01:00,WEB
zorbvj,Verunreinigungen,"Am Entenfang 18, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T09:07:00+01:00,2018-10-01T13:03:00+01:00,WEB
nijp4z,115 Abfallsammlung,"Egerlandstraße 6, 76228 Karlsruhe, Deutschland",In Arbeit,2018-10-01T09:20:00+01:00,2018-10-01T10:33:00+01:00,CALL_115
yytqid,115 Abfallsammlung,"Pfinzstraße 67, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T09:24:00+01:00,2018-10-02T13:55:00+01:00,CALL_115
sjprmp,115 Abfall Sperrmüll/Weiße Ware (2nd Level),"Christian-Schneider-Straße 28, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T09:33:00+01:00,2018-10-04T12:34:00+01:00,CALL_115
itwhoh,Beschilderung und Verkehrsführung,"Links der Alb 1, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T10:30:00+01:00,2018-10-08T09:03:00+01:00,WEB
oh4hvx,Beschilderung und Verkehrsführung,"Danziger Str. 20, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T10:33:00+01:00,2018-10-12T09:08:00+01:00,WEB
mjhkay,Verunreinigungen,"Ellmendinger Straße, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T10:51:00+01:00,2018-10-04T05:49:00+01:00,CALL_115
2sfxjj,Verkehrsverstöße,"Eckenerstraße, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T11:33:00+01:00,2018-10-02T11:46:00+01:00,CALL_115
lxrg2g,Verkehrsverstöße,"Hardeckstraße 14, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T11:48:00+01:00,2018-10-02T11:46:00+01:00,CALL_115
tttazw,Ampel,,Eingetroffen,2018-10-01T12:09:00+01:00,2018-10-01T12:12:00+01:00,CALL_115
tilz1k,115 Straßenreinigung,"Babbergerstraße 2, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T12:30:00+01:00,2018-10-04T04:19:00+01:00,CALL_115
yrcfcs,Verkehrsverstöße,"Killisfeldstraße 41, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T12:53:00+01:00,2018-10-02T11:48:00+01:00,CALL_115
h9uqp4,115 Abfallsammlung,"Scheffelstraße, Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T13:11:00+01:00,2018-10-02T05:31:00+01:00,CALL_115
ihxjnz,Straßenbeleuchtung,"Rhodter Str. 35, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T13:27:00+01:00,2018-10-11T11:54:00+01:00,CALL_115
5u1t0k,115 Straßenreinigung,"Holbeinstraße, 76149 Karlsruhe, Deutschland",Eingetroffen,2018-10-01T13:37:00+01:00,2018-10-02T03:34:00+01:00,CALL_115
0zp3vn,Verunreinigungen,"Waidweg, 76189 Karlsruhe, Deutschland",In Arbeit,2018-10-01T13:47:00+01:00,2018-10-02T03:31:00+01:00,CALL_115
fkvfy1,Pünktlichkeit des ÖPNV,"Karlsruhe Albtalbahnhof, 76137 Karlsruhe",Eingetroffen,2018-10-01T13:57:00+01:00,2018-10-01T14:02:00+01:00,MOBILE
czwbn9,115 Straßenreinigung,"Insterburger Str. 14, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T14:15:00+01:00,2018-10-02T12:43:00+01:00,CALL_115
qjcbxc,115 Abfallsammlung,"Albert-Einstein-Straße 7, 76228 Karlsruhe, Deutschland",In Arbeit,2018-10-01T14:16:00+01:00,2018-10-02T05:28:00+01:00,CALL_115
uwvrqk,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-01T14:17:00+01:00,2018-10-02T12:27:00+01:00,CALL_115
azow3q,Bauliche Mängel,"Willi-Kastin-Weg Willi-Kastin-Weg, 76185 Karlsruhe",Eingetroffen,2018-10-01T15:29:00+01:00,2018-10-01T15:34:00+01:00,MOBILE
6pa8jr,Beschilderung und Verkehrsführung,"Durmstraße 7, 76131 Karlsruhe",Abgeschlossen,2018-10-01T15:39:00+01:00,2018-10-05T10:18:00+01:00,MOBILE
1gexk3,Gefahrenstellen,"Neckarplatz & Links der Alb, 76199 Karlsruhe, Deutschland",Eingetroffen,2018-10-01T18:28:00+01:00,2018-10-01T18:28:00+01:00,WEB
wpxuqi,Beschilderung und Verkehrsführung,"Karl-Wilhelm-Straße 1, 76131 Karlsruhe",Eingetroffen,2018-10-01T19:04:00+01:00,2018-10-01T19:05:00+01:00,MOBILE
uaqgu9,Bauliche Mängel,"Karlstraße 15, 76133 Karlsruhe",Abgeschlossen,2018-10-01T19:25:00+01:00,2018-10-04T05:35:00+01:00,MOBILE
9r9bt9,Beschilderung und Verkehrsführung,"Kaiserstraße 141, 76133 Karlsruhe",Eingetroffen,2018-10-01T19:31:00+01:00,2018-10-01T19:37:00+01:00,MOBILE
8clnz9,Bauliche Mängel,"Bonhoefferstraße 2, 76189 Karlsruhe",Eingetroffen,2018-10-01T19:37:00+01:00,2018-10-01T19:40:00+01:00,MOBILE
oemjlp,Verunreinigungen,"Karlsruhe Windeckstraße, 76135 Karlsruhe",Behoben,2018-10-01T19:40:00+01:00,2018-10-18T11:02:00+01:00,MOBILE
fvxryj,Bauliche Mängel,"Kaiserstraße 164, 76133 Karlsruhe",Abgeschlossen,2018-10-01T19:44:00+01:00,2018-10-16T10:25:00+01:00,MOBILE
lyvs3e,Verunreinigungen,"Friedrich-Weick-Straße 9, 76189 Karlsruhe",Abgeschlossen,2018-10-02T04:28:00+01:00,2018-10-02T12:02:00+01:00,MOBILE
unwhav,Gefahrenstellen,"Poststraße 3, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T05:24:00+01:00,2018-10-02T07:07:00+01:00,WEB
lunit9,115 Straßenreinigung,"Herrmann-Leichtlin-Straße 9, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T05:48:00+01:00,2018-10-04T11:15:00+01:00,CALL_115
1ybj2h,Ampel,"Kleinsteinbacher Str., 76228 Karlsruhe, Deutschland",Eingetroffen,2018-10-02T05:52:00+01:00,2018-10-02T06:50:00+01:00,CALL_115
gclhdy,Verunreinigungen,"Karlsruhe West, 76185 Karlsruhe",Abgeschlossen,2018-10-02T06:06:00+01:00,2018-10-02T07:49:00+01:00,MOBILE
wvwuj1,Verkehrsverstöße,"Südendstraße 21, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T06:07:00+01:00,2018-10-02T11:51:00+01:00,CALL_115
ivp18p,Verkehrsverstöße,"Hopfenstraße 4, 76185 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T06:17:00+01:00,2018-10-02T11:54:00+01:00,CALL_115
ra8eex,Gefahrenstellen,"Ferdinand-Keller-Straße, 76187 Karlsruhe, Deutschland",Eingetroffen,2018-10-02T06:21:00+01:00,2018-10-02T12:56:00+01:00,CALL_115
zlkigl,Verunreinigungen,"An der Wässerung, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T06:26:00+01:00,2018-10-02T12:37:00+01:00,CALL_115
pobeps,Straßenbeleuchtung,"Eugen-Wollfarth-Weg 8, 76229 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T06:29:00+01:00,2018-10-30T09:56:00+01:00,CALL_115
pc96vt,115 Straßenreinigung,"Heidelberger Str., 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T06:31:00+01:00,2018-10-04T11:12:00+01:00,CALL_115
msumgt,115 Abfallsammlung,"Turnerstraße 3, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T06:36:00+01:00,2018-10-02T07:38:00+01:00,CALL_115
19ig2r,115 Abfallsammlung,"Wattkopfstraße 3, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T06:49:00+01:00,2018-10-02T07:33:00+01:00,CALL_115
mfntng,115 Abfallsammlung,"Kremnitzer Str. 6, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T06:54:00+01:00,2018-10-02T07:31:00+01:00,CALL_115
jbub2i,Verunreinigungen,"Hirschstraße 36, 76133 Karlsruhe, Deutschland",In Arbeit,2018-10-02T07:07:00+01:00,2018-10-02T08:56:00+01:00,CALL_115
kbfpsz,Verunreinigungen,"Karl-Wolf-Weg, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T07:08:00+01:00,2018-10-31T07:05:00+01:00,WEB
pk9ldb,OA 6 Aufenthalt Nicht-EU,-,Eingetroffen,2018-10-02T07:23:00+01:00,2018-10-02T07:24:00+01:00,CALL_115
ovtpuo,OA 6 Aufenthalt Nicht-EU,-,Eingetroffen,2018-10-02T07:24:00+01:00,2018-10-02T07:24:00+01:00,CALL_115
nahufi,Verkehrsverstöße,"Oberkirchfeldstraße 32, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T07:25:00+01:00,2018-10-02T11:56:00+01:00,WEB
imyjzp,Straßenbeleuchtung,,Abgeschlossen,2018-10-02T07:34:00+01:00,2018-10-02T07:44:00+01:00,MOBILE
ku5gmj,Straßenbeleuchtung,,Abgeschlossen,2018-10-02T07:34:00+01:00,2018-10-02T07:46:00+01:00,MOBILE
iugudi,115 Straßenreinigung,"Steinmannstraße 1, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T07:51:00+01:00,2018-10-11T04:13:00+01:00,CALL_115
xp4hyl,Verunreinigungen,"Wilhelmstraße 34, 76137 Karlsruhe, Deutschland",Eingetroffen,2018-10-02T08:03:00+01:00,2018-10-02T08:18:00+01:00,CALL_115
301qja,115 Abfallsammlung,"Hermann-Köhl-Straße 29, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T08:06:00+01:00,2018-10-02T13:31:00+01:00,CALL_115
v2f1ny,Verkehrsverstöße,"Karl-Flößer-Straße 7, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T08:15:00+01:00,2018-10-24T12:40:00+01:00,WEB
romplu,115 Abfallsammlung,"Gürrichstraße 29, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T08:15:00+01:00,2018-10-04T05:11:00+01:00,CALL_115
expagn,115 Straßenreinigung,"Alter Schlachthof, Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T08:24:00+01:00,2018-10-02T11:47:00+01:00,CALL_115
sbmaft,Bauliche Mängel,"Stephanienstraße 18, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T08:25:00+01:00,2018-10-16T10:35:00+01:00,WEB
nxurtc,115 Abfallsammlung,"Schneewittchenweg 9, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T08:37:00+01:00,2018-10-04T14:10:00+01:00,CALL_115
8zqtwo,Verkehrsverstöße,"Hedwig-Kettler-Straße 3, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T08:39:00+01:00,2018-10-02T11:58:00+01:00,CALL_115
8mzovy,Verunreinigungen,"Rüppurrer Str. 23, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T08:45:00+01:00,2018-10-02T10:40:00+01:00,CALL_115
cnjmtt,Bauliche Mängel,"Kaiserallee 25B, 76133 Karlsruhe",Eingetroffen,2018-10-02T09:04:00+01:00,2018-10-02T09:06:00+01:00,MOBILE
hkohde,115 Abfallsammlung,"Nokkstraße 7, 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T09:22:00+01:00,2018-10-02T13:06:00+01:00,CALL_115
dcswpv,Verunreinigungen,"Leopoldstraße 49, 76133 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T09:32:00+01:00,2018-10-04T12:26:00+01:00,CALL_115
ppbkh7,115 Abfallsammlung,"Sophienstraße 234, Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T09:49:00+01:00,2018-10-02T13:04:00+01:00,CALL_115
b8bktv,115 Straßenreinigung,"Parkstraße, 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T10:11:00+01:00,2018-10-04T11:09:00+01:00,CALL_115
rpmrez,Gefahrenstellen,"Gustav-Schönleber-Straße 1, 76187 Karlsruhe, Deutschland",Eingetroffen,2018-10-02T10:15:00+01:00,2018-10-02T10:38:00+01:00,CALL_115
zsqiyy,Bauliche Mängel,"Im Winterrot 10, 76228 Karlsruhe, Deutschland",Eingetroffen,2018-10-02T10:47:00+01:00,2018-10-02T10:50:00+01:00,CALL_115
jr0l6o,115 Abfallsammlung,"Blücherstraße 17A, 76185 Karlsruhe, Deutschland",In Arbeit,2018-10-02T10:55:00+01:00,2018-10-02T12:59:00+01:00,CALL_115
zzaoa8,Ampel,"Ludwig-Erhard-Allee, 76131 Karlsruhe",Eingetroffen,2018-10-02T10:58:00+01:00,2018-10-02T10:58:00+01:00,MOBILE
ggpaot,Gefahrenstellen,"Gustav-Schönleber-Straße 1, 76187 Karlsruhe",Abgeschlossen,2018-10-02T11:02:00+01:00,2018-10-04T08:58:00+01:00,MOBILE
nqdgac,Gefahrenstellen,"Ferdinand-Keller-Straße 1, 76187 Karlsruhe",Abgeschlossen,2018-10-02T11:08:00+01:00,2018-10-16T10:36:00+01:00,MOBILE
svzlns,Straßenbeleuchtung,"Ludwig-Dill-Straße, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T11:15:00+01:00,2018-10-02T14:03:00+01:00,CALL_115
hpvbju,115 Abfallsammlung,"Märchenring 49, 76199 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T11:54:00+01:00,2018-10-02T12:56:00+01:00,CALL_115
gm6v0q,Verunreinigungen,"Saarlandstraße 40, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T12:08:00+01:00,2018-10-04T06:52:00+01:00,CALL_115
f8xe3q,115 Abfallsammlung,"Liebigstraße 10, 76135 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T12:48:00+01:00,2018-10-04T05:09:00+01:00,CALL_115
kmuukq,Beschilderung und Verkehrsführung,"Ettlinger Straße 51, 76137 Karlsruhe",Behoben,2018-10-02T13:17:00+01:00,2018-10-18T06:01:00+01:00,MOBILE
uplbkh,Gefahrenstellen,"Am Zollstock 11A, 76228 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T13:26:00+01:00,2018-10-08T06:00:00+01:00,CALL_115
p4g4tm,Bauliche Mängel,"Resedenweg 40, 76199 Karlsruhe, Deutschland",Eingetroffen,2018-10-02T13:32:00+01:00,2018-10-02T13:35:00+01:00,CALL_115
x4bx4l,Gefahrenstellen,"Kieselweg 14, 76227 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T13:35:00+01:00,2018-10-04T09:07:00+01:00,WEB
3fgnpp,Verkehrsverstöße,"Gottesauer Str., 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T13:36:00+01:00,2018-10-04T13:29:00+01:00,WEB
a3qpjg,115 Abfallsammlung,"Salbeiweg 43, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T14:07:00+01:00,2018-10-05T05:42:00+01:00,CALL_115
320y7i,115 Abfallsammlung,"Untere Str. 37, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T14:16:00+01:00,2018-10-09T05:11:00+01:00,CALL_115
wikdhu,115 Abfallsammlung,"Ettlinger Allee 5, Karlsruhe, Deutschland",Abgeschlossen,2018-10-02T14:27:00+01:00,2018-10-09T05:09:00+01:00,CALL_115
r8y4o1,Bauliche Mängel,"Hagsfelder Allee 31, 76131 Karlsruhe",Eingetroffen,2018-10-02T15:07:00+01:00,2018-10-02T15:07:00+01:00,MOBILE
tmjty0,Beschilderung und Verkehrsführung,"Rondellplatz, 76133 Karlsruhe",Abgeschlossen,2018-10-02T15:55:00+01:00,2018-10-05T09:18:00+01:00,MOBILE
u3plvh,Gefahrenstellen,"Hohlohstraße 61, 76189 Karlsruhe",In Arbeit,2018-10-03T09:45:00+01:00,2018-10-04T06:49:00+01:00,MOBILE
shh25g,Verunreinigungen,"Rondellplatz, 76133 Karlsruhe",Abgeschlossen,2018-10-03T11:09:00+01:00,2018-10-04T06:55:00+01:00,MOBILE
0grleq,Verunreinigungen,"Eggensteiner Straße 19, 76187 Karlsruhe",In Arbeit,2018-10-03T11:26:00+01:00,2018-10-04T03:28:00+01:00,MOBILE
yoacxk,Ampel,"Kaiserallee 113, 76185 Karlsruhe, Deutschland",Eingetroffen,2018-10-03T15:38:00+01:00,2018-10-03T15:38:00+01:00,WEB
k389mi,Beschilderung und Verkehrsführung,"Markgrafenstraße 41–49, 76133 Karlsruhe",Abgeschlossen,2018-10-03T18:07:00+01:00,2018-10-04T12:48:00+01:00,MOBILE
rfgsji,Verkehrsverstöße,"Zirkel 28, 76131 Karlsruhe",Abgeschlossen,2018-10-03T18:09:00+01:00,2018-10-08T09:08:00+01:00,MOBILE
kvbvye,Gefahrenstellen,"Kaiserallee 27, 76133 Karlsruhe",Eingetroffen,2018-10-03T19:59:00+01:00,2018-10-03T20:02:00+01:00,MOBILE
phss4m,Bauliche Mängel,"Hermann-Höpker-Aschoff-Straße 1, 76149 Karlsruhe",Eingetroffen,2018-10-03T20:05:00+01:00,2018-10-03T20:15:00+01:00,MOBILE
3yvipu,Bauliche Mängel,"Linkenheimer Landstraße Linkenheimer Landstraße, 76149 Karlsruhe",Eingetroffen,2018-10-03T20:16:00+01:00,2018-10-03T20:17:00+01:00,MOBILE
mikkii,Verkehrsverstöße,"Gottesauer Pl., 76131 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:03:00+01:00,2018-10-04T09:13:00+01:00,CALL_115
cubkvz,115 Straßenreinigung,"Elbinger Str. 34A, 76139 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:06:00+01:00,2018-10-04T11:49:00+01:00,CALL_115
py62cv,115 Abfallsammlung,"Franz-Xaver-Honold-Straße 6, 76149 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:06:00+01:00,2018-10-08T05:07:00+01:00,CALL_115
pzqgul,Pünktlichkeit des ÖPNV,"Ebertstraße, 76135 Karlsruhe",Eingetroffen,2018-10-04T06:10:00+01:00,2018-10-04T06:41:00+01:00,MOBILE
r2tfd6,Ampel,"Brauerstraße 6, 76135 Karlsruhe",Eingetroffen,2018-10-04T06:23:00+01:00,2018-10-04T06:23:00+01:00,MOBILE
maenaa,115 Straßenreinigung,"Kreuzelbergstraße, 76189 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:25:00+01:00,2018-10-11T08:03:00+01:00,CALL_115
ocpyun,Ampel,"Gartenstraße 58–68, 76135 Karlsruhe",Eingetroffen,2018-10-04T06:35:00+01:00,2018-10-04T06:35:00+01:00,MOBILE
t0acaa,Verkehrsverstöße,"Rüppurrer Str., 76137 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:35:00+01:00,2018-10-04T09:17:00+01:00,CALL_115
nmy5hr,115 Abfallsammlung,"Untere Str. 34, 76187 Karlsruhe, Deutschland",Abgeschlossen,2018-10-04T06:37:00+01:00,2018-10-09T05:11:00+01:00,CALL_115
